frame,rfp_mean,rfp_median,rfp_std,gfp_mean,gfp_median,gfp_std,area,bbox_0,bbox_1,bbox_2,bbox_3,y,x,time_min,label
12,203.2158051,203.8547363,53.72185516,899.5492554,907.4769287,269.2403564,2979,380,1462,441,1525,411.0302115,1494.101376,180.2544156,259
12,639.7783203,626.9011841,152.5110016,7760.930664,7547.132813,1666.365845,3000,371,2297,434,2359,401.5036667,2327.250333,180.2544156,260
12,1149.458252,1169.483398,269.9075317,688.225769,698.3054199,201.744278,2922,412,266,476,324,443.1245722,294.3162218,180.2544156,261
12,2298.091797,2256.75293,370.0509644,1223.814331,1242.876221,179.1195526,3269,445,1623,507,1692,475.6090548,1655.799633,180.2544156,262
12,1073.288452,1080.20459,237.9555054,2326.64502,2302.282959,544.4906616,2975,452,1528,514,1590,482.3690756,1557.659496,180.2544156,263
12,849.9413452,874.0604858,183.5891266,834.9654541,817.7554932,159.2640076,2366,480,286,531,344,504.9953508,314.8224852,180.2544156,264
12,713.3688354,701.9212646,210.4940033,1040.12561,1021.485718,232.522049,3461,509,1655,568,1731,538.2045652,1693.825484,180.2544156,265
12,974.6658936,970.2457886,223.5807495,928.2944336,921.3864746,201.0149536,2649,546,1366,611,1419,576.5632314,1392.845225,180.2544156,266
12,651.3587646,662.652832,178.2810211,929.74823,946.9440918,277.4959717,2650,558,348,613,407,585.1283019,376.710566,180.2544156,267
12,389.2435913,375.5363159,139.1513062,992.199585,1020.393921,292.817688,2257,577,417,632,470,605.1829863,442.5954807,180.2544156,268
12,62.62467957,63.66824341,35.56106186,676.9142456,666.9661255,225.0175018,1165,607,2289,650,2325,628.104721,2306.215451,180.2544156,269
12,1769.177856,1758.241943,359.3253479,1244.758301,1270.015015,195.9888763,2334,625,365,679,418,650.8928877,390.6053985,180.2544156,270
12,31.27695465,31.24258423,29.04390526,1817.486084,1809.226563,577.6362305,2615,630,2239,687,2300,659.0745698,2267.879541,180.2544156,271
12,1233.023926,1247.930786,295.6563416,1060.474731,1082.652222,303.500885,1773,668,1252,712,1304,689.8499718,1277.324309,180.2544156,272
12,1098.535767,1125.795654,191.7437286,1402.745117,1412.484009,171.7250671,2607,684,382,741,440,712.0782509,411.7360951,180.2544156,273
12,888.1317749,906.697998,186.8848114,835.5804443,873.4373169,211.2759705,3312,700,710,765,776,731.6044686,742.2373188,180.2544156,274
12,504.067749,529.5239258,108.1704483,6315.768555,6579.796387,2135.89209,2963,303,2307,363,2370,334.2335471,2338.197773,180.2544156,254
12,599.637085,591.0358887,131.1521454,1064.049072,1078.640137,252.2593689,2466,724,1162,783,1217,753.2485807,1189.380373,180.2544156,276
12,986.0945435,974.5632324,231.4335632,1009.922363,979.7541504,236.3883667,2588,746,766,808,822,777.36051,794.1858578,180.2544156,277
12,777.9363403,802.6218262,212.1685944,2304.074219,2327.431152,535.4656372,3479,742,479,812,548,776.9781546,513.1549296,180.2544156,278
12,473.3287659,464.2220764,108.8954163,1210.376099,1252.850342,251.2631073,2511,729,335,787,392,757.8574273,363.1162883,180.2544156,279
12,327.6417236,336.3229065,70.45896149,1265.417969,1284.708496,251.401535,3253,791,1165,852,1236,819.6959729,1198.471257,180.2544156,280
12,1257.671387,1254.772217,235.7331848,1244.541748,1239.733154,247.4087067,2589,721,1261,775,1324,749.00927,1291.770182,180.2544156,58
12,603.5166016,607.3762207,69.77124023,1476.598755,1484.750977,152.2224731,2374,814,390,864,450,837.9903117,418.9553496,180.2544156,282
12,174.7058868,169.3449402,59.69128418,1621.276123,1524.752197,366.1948242,3227,808,1506,874,1572,840.7536412,1538.158042,180.2544156,283
12,878.6029053,881.802063,115.8223038,1548.985718,1561.360352,182.5086212,1755,493,1579,544,1627,519.0319088,1602.866667,180.2544156,70
12,625.9699097,624.8886108,116.5781937,1158.882324,1148.306274,98.25080109,3574,843,1211,913,1277,878.1925014,1243.674314,180.2544156,285
12,839.7171631,841.9718628,140.7785492,1090.373901,1114.57373,147.1504974,2184,870,372,920,426,894.4619963,398.0970696,180.2544156,286
12,489.9544373,502.3492737,104.5200348,2473.515381,2436.572266,552.4611816,2681,889,1279,950,1338,919.7213726,1307.569564,180.2544156,287
12,158.0735168,143.964447,74.69207001,1297.242554,1262.044189,299.4116821,2987,926,378,982,446,953.0227653,411.6996987,180.2544156,288
12,370.5761414,379.9762573,84.60394287,694.6764526,717.3035889,195.7409058,1268,152,1263,195,1303,172.6111987,1282.921136,180.2544156,346
12,1825.735107,1806.77478,477.416626,877.3731079,885.4763794,240.2649231,2518,984,2150,1036,2211,1009.003177,2179.413423,180.2544156,290
12,149.9842377,151.7498169,56.46538544,857.536377,870.0775146,286.1582336,2854,995,2465,1053,2530,1022.742116,2496.902242,180.2544156,291
12,422.1721191,412.3098755,104.4140244,989.8532104,1013.244385,246.7848053,2282,1055,2495,1108,2551,1081.055653,2523.058282,180.2544156,292
12,130.1807251,129.582428,45.88620377,228.5095367,225.3883057,79.47612762,3743,1080,505,1151,574,1115.269036,537.7878707,180.2544156,293
12,1660.505615,1621.410156,399.6904602,1143.580078,1107.484131,285.6664734,3220,1079,1571,1142,1635,1110.268634,1602.890994,180.2544156,294
12,1089.993286,1130.591064,311.5239258,2008.007202,2047.759155,549.8112183,3898,1089,1827,1162,1894,1125.144946,1860.2196,180.2544156,295
12,1584.223755,1587.911987,321.7591553,853.3383179,853.7776489,166.305954,2882,1142,1600,1194,1671,1167.724497,1636.565926,180.2544156,296
12,501.2364807,501.0950928,114.6017914,2668.641113,2735.400391,638.024353,3322,1249,2275,1317,2338,1283.128236,2305.357616,180.2544156,297
12,748.7316284,751.0408936,196.3607025,1431.886475,1459.199219,313.7946167,2927,1308,1507,1368,1569,1338.092586,1536.873591,180.2544156,298
12,1540.686523,1540.033081,380.4412231,1097.01709,1107.989502,270.3995361,2109,1351,1114,1404,1166,1376.528212,1138.924609,180.2544156,299
12,878.4239502,917.3876953,198.4601898,1577.341064,1619.234741,300.7876892,2055,1344,1574,1394,1627,1368.59562,1600.343552,180.2544156,300
12,899.637085,890.9822388,271.1647949,905.3056641,891.9871826,279.8234863,2462,1335,1985,1397,2037,1365.229488,2010.090171,180.2544156,301
12,36.02300262,35.28051758,27.11695099,2155.236572,2194.796631,457.9029846,3327,1354,492,1423,555,1387.176736,522.5828073,180.2544156,302
12,77.58202362,79.02877808,35.50368881,1965.712891,1971.864258,531.4598389,3504,1364,711,1426,785,1394.294521,746.265411,180.2544156,303
12,1268.814697,1239.927734,264.5654907,1215.040649,1204.69873,220.5593872,2842,1380,1527,1444,1584,1410.571077,1555.319493,180.2544156,304
12,644.6783447,642.1219482,184.8619843,2544.630859,2552.324707,641.6150513,2971,1380,819,1440,883,1409.683272,850.466173,180.2544156,305
12,48.72343445,48.91516113,29.76181221,2428.550293,2418.639648,469.5754395,2688,1405,540,1464,602,1434.254836,570.5453869,180.2544156,306
12,1168.338135,1153.973633,303.2362366,1884.862549,1866.884033,501.7919006,2314,1455,1015,1508,1070,1480.631374,1042.52204,180.2544156,307
12,898.2740479,907.3504028,247.6293945,1053.05188,1027.694336,260.9700317,1942,1451,376,1501,426,1475.619464,400.677137,180.2544156,308
12,953.9414063,952.3415527,246.7827148,3414.981689,3440.868164,920.3530884,2901,1464,1683,1530,1742,1495.685281,1711.687004,180.2544156,309
12,1845.897583,1835.634277,327.1691284,1986.641602,2020.09668,361.5790405,1992,681,2477,727,2547,704.9327309,2517.906627,180.2544156,310
12,399.7585144,405.7929382,117.8693314,2638.571289,2701.286133,918.5812378,1429,1219,2322,1260,2367,1238.63401,2344.326102,180.2544156,347
12,1109.843262,1124.920532,115.3206711,803.4865112,809.6879883,82.02427673,427,1223,1870,1247,1893,1234.742389,1880.805621,180.2544156,404
12,47.97909927,45.95573425,38.07855606,835.4526978,832.0834961,204.4030609,1374,1546,1420,1587,1464,1565.508734,1441.237263,180.2544156,313
12,645.8903198,646.3214722,139.2471466,1214.458252,1225.281006,255.9988098,2153,1555,1233,1608,1284,1580.495588,1258.49373,180.2544156,314
12,883.3553467,883.605957,152.1054688,1156.480591,1158.666992,227.2018433,2858,1560,296,1621,357,1589.697341,325.5213436,180.2544156,315
12,1055.550903,1043.454834,232.8689117,980.2591553,993.4104004,244.0683899,3388,1585,2156,1654,2217,1618.743211,2185.974026,180.2544156,316
12,1598.358398,1592.000366,421.2570801,1161.361084,1193.939209,341.366333,2490,1662,2170,1717,2228,1688.681928,2199.073896,180.2544156,317
12,2087.696777,2101.623535,554.6514282,1145.42749,1135.32373,289.4867554,2151,1743,1699,1798,1749,1769.843794,1722.611344,180.2544156,318
12,647.5512085,647.7421875,168.2784424,1221.217773,1206.825684,292.2885437,2535,1810,1031,1863,1092,1836.848521,1061.468245,180.2544156,319
12,1923.182617,1896.234131,452.8317871,2213.450439,2193.699707,500.5549622,2265,1819,1574,1873,1627,1845.726711,1599.478587,180.2544156,320
12,1043.040405,1033.817627,245.8274384,859.4533081,868.3193359,224.0160675,3496,1818,270,1888,332,1852.709668,301.1395881,180.2544156,321
12,1026.154053,1019.660889,263.6090698,2248.425049,2145.952148,553.7580566,2029,1830,1883,1882,1933,1855.960572,1907.45934,180.2544156,322
12,870.4660645,867.6411133,210.9437256,968.5922241,945.3364258,203.2473907,2819,1834,345,1888,409,1860.018801,377.0478893,180.2544156,323
12,1110.378174,1122.799683,269.15448,2151.438721,2127.22583,490.5118103,2663,1827,1515,1894,1566,1859.89448,1540.302666,180.2544156,324
12,1160.350464,1163.487427,183.0737915,1222.202881,1209.208984,244.0986481,2289,1846,1722,1901,1776,1873.153779,1749.294889,180.2544156,325
12,415.5760498,427.6425476,98.82847595,1065.515381,1068.718994,241.8604126,1880,1887,312,1935,364,1910.951064,337.3845745,180.2544156,326
12,1237.039795,1239.873291,279.3425293,1143.120728,1144.569092,252.1395264,3847,1866,1783,1943,1849,1903.397713,1816.009358,180.2544156,327
12,660.524353,671.8833008,127.0628586,2167.554688,2193.655518,486.0795593,2017,1901,1537,1950,1589,1924.950421,1562.981656,180.2544156,328
12,67.9148407,66.74497986,33.50337601,829.0241089,824.02771,207.2616425,3070,2011,478,2071,545,2039.963192,510.4452769,180.2544156,329
12,29.58494759,26.60418701,28.45419502,941.4875488,957.1345215,210.5825653,1625,2073,469,2115,518,2093.407385,492.7950769,180.2544156,330
12,86.78648376,85.24377441,38.94601059,1075.737305,1049.158447,291.3821716,3779,2070,1255,2136,1331,2101.419159,1291.314104,180.2544156,331
12,805.8282471,787.7164307,192.0836334,1487.461548,1463.042236,283.1075745,2962,2083,1056,2153,1114,2117.709656,1084.169142,180.2544156,332
12,183.8947754,181.3997192,67.95600128,538.8626709,524.8115234,172.8768616,2333,35,2438,91,2492,62.76253751,2464.198886,180.2544156,1
12,483.6399231,475.0120239,116.9849548,1085.662598,1083.521973,152.6430359,1511,404,1908,444,1954,423.5890139,1930.767704,180.2544156,2
12,1050.571045,1088.901245,278.7944641,2792.842285,2901.602295,858.8700562,2189,1115,1903,1170,1954,1142.563271,1927.919598,180.2544156,198
12,338.1770935,317.7586975,119.0383835,1420.882446,1438.330811,257.1194458,1797,639,427,685,477,660.6894825,450.7456873,180.2544156,338
12,933.6063232,930.5365601,220.1007996,3110.607666,3219.201172,871.5405273,2055,243,1983,295,2033,267.703163,2008.304623,180.2544156,339
12,783.0283203,783.6422119,152.1351776,992.8891602,1006.639954,251.3806458,1298,1587,254,1631,291,1608.921418,271.9021572,180.2544156,340
12,494.2460022,483.0279541,88.3215332,1160.322998,1169.93396,86.30823517,1129,752,1221,790,1258,771.2046058,1238.880425,180.2544156,405
12,1298.297607,1347.234619,287.0086975,2264.946045,2369.768555,616.0801392,1870,798,1966,847,2015,822.0106952,1990.144385,180.2544156,343
12,1295.577881,1292.004883,249.0762024,1556.264648,1534.803223,301.8113403,1482,573,1656,617,1700,594.7051282,1676.7861,180.2544156,348
12,857.6123047,853.7731934,231.8976288,894.9996338,924.0470581,290.3513184,1465,1394,2017,1436,2062,1414.438225,2039.253925,180.2544156,349
12,745.1564331,765.2611084,182.9397278,888.7122803,906.5875244,173.3721161,1349,1791,334,1832,377,1810.765011,354.9080801,180.2544156,350
12,879.2102051,913.9703979,214.0935059,1059.691284,1098.330933,277.13797,1527,1205,1904,1246,1951,1225.254093,1926.92076,180.2544156,351
12,913.8880615,922.9586182,208.1658783,1593.840576,1552.234131,522.0390015,2070,272,2261,325,2312,298.1043478,2285.273913,180.2544156,352
12,150.8924255,149.9820862,40.02535629,798.8435059,826.1932983,196.8699951,1462,1011,96,1055,139,1032.733242,116.9179207,180.2544156,354
12,1944.898071,1921.82312,494.5175476,1124.415527,1129.097168,306.6846313,1823,1793,1730,1839,1781,1815.484915,1755.30554,180.2544156,355
12,195.5939178,196.7120056,62.28007507,1092.560669,1093.28479,191.9823456,3306,2088,1125,2155,1186,2122.310042,1154.820024,180.2544156,356
12,2351.429443,2346.012207,350.4729614,1016.704163,1021.200684,176.980835,1636,461,1703,504,1750,482.3312958,1725.128973,180.2544156,357
12,925.6343994,939.0534668,259.8099976,865.4191895,875.098938,251.385025,1647,690,783,735,829,711.8755313,805.4474803,180.2544156,358
12,649.012207,641.4710693,114.2787704,1121.171631,1154.02478,149.0222015,1515,924,1239,970,1281,946.4759076,1259.653465,180.2544156,199
12,578.7112427,572.6413574,111.4211349,2288.275635,2220.28125,523.1418457,2119,913,1178,963,1234,937.4417178,1205.284096,180.2544156,359
12,135.8660126,129.6028137,43.51698685,2618.85791,2611.123047,439.1767578,1116,1416,780,1454,819,1434.249104,799.2956989,180.2544156,360
12,572.0567017,583.4922485,107.0935669,3572.778076,3625.05542,718.3851929,1415,398,2028,443,2069,420.1074205,2047.95689,180.2544156,363
12,372.517395,379.2070923,96.1733551,487.7691345,505.9526978,168.2486572,1760,104,326,151,374,127.1863636,350.0710227,180.2544156,366
12,1633.418335,1681.591797,378.120636,749.5368042,764.5400391,235.2950897,1971,415,1738,464,1789,438.8472856,1763.265855,180.2544156,367
12,1004.310059,981.8497314,215.0409088,970.934021,973.0922852,187.3045197,1322,1987,1096,2028,1137,2006.938729,1115.639939,180.2544156,368
12,871.9117432,921.7472534,235.0372314,830.7674561,881.3817749,242.3530121,1620,1530,2146,1576,2191,1552.817284,2167.899383,180.2544156,369
12,39.23520279,37.88565063,26.16703987,2424.652588,2452.070801,485.4576721,1159,1361,566,1398,605,1378.715272,584.5478861,180.2544156,370
12,1812.516357,1804.789551,464.6225891,823.640564,855.8035889,276.2146301,1318,1024,2210,1065,2250,1043.845979,2229.249621,180.2544156,371
12,1035.215942,1064.341553,261.3606567,1674.360474,1674.94043,403.6752625,1491,1463,1081,1505,1126,1483.641851,1103.011402,180.2544156,372
12,556.7827759,562.8648682,90.49755859,1140.816284,1158.359131,227.4443207,1029,831,346,872,380,852.0466472,362.8172983,180.2544156,373
12,453.6803894,465.1436462,90.15629578,5160.578613,5522.227539,1436.0177,1073,376,2369,413,2405,394.1369991,2386.314073,180.2544156,376
12,36.20727539,37.75230408,28.55595016,1398.200317,1456.046143,458.7684021,1122,690,2288,728,2325,708.2370766,2306.116756,180.2544156,377
12,826.1446533,820.3409424,168.8565979,2309.756592,2268.948242,465.8998718,2301,814,456,873,505,843.4471969,478.7222947,180.2544156,378
12,1079.143921,1086.409668,292.1269836,1535.586304,1570.149902,504.3391113,1510,1876,2000,1920,2044,1897.819205,2021.823841,180.2544156,379
12,1069.243652,1102.838013,276.0727539,749.4197388,764.6175537,189.2083588,1025,1393,1159,1429,1194,1410.360976,1175.94439,180.2544156,380
12,298.9570923,294.4544678,73.2065506,677.2150269,698.1946411,165.4411469,1061,272,1268,310,1304,290.9236569,1285.423186,180.2544156,381
12,234.0148621,243.0707703,66.96447754,2023.263306,2126.660156,671.7243042,957,233,2106,268,2140,249.8725183,2122.567398,180.2544156,382
12,472.977417,486.4318848,133.2964325,936.7161255,948.9741211,222.3331146,1143,1776,1004,1815,1042,1795.349956,1022.251969,180.2544156,383
12,1063.521118,1067.218994,184.8995667,844.4212036,861.9476929,207.3587341,1329,1895,261,1937,302,1915.664409,280.7832957,180.2544156,384
12,38.07333374,37.92218018,30.31621552,1926.634766,1968.62915,363.310791,835,1427,496,1459,529,1442.88503,511.8035928,180.2544156,385
12,465.7564697,479.0158081,93.98310089,433.5843201,446.8521118,127.8371201,1061,81,121,118,158,99.15551367,138.4561734,180.2544156,393
12,1108.984375,1136.358887,177.2887421,563.171875,571.7556152,101.1585846,1370,1153,1682,1193,1725,1172.626277,1702.994161,180.2544156,394
12,1049.342163,1038.214111,105.5671616,989.6407471,966.4941406,143.8488159,1064,1817,1690,1854,1726,1835.113722,1707.692669,180.2544156,395
12,1125.189453,1132.28125,212.4925079,1837.112671,1800.603516,397.6507263,1681,1168,1811,1214,1857,1190.187388,1833.286734,180.2544156,396
12,28.06700516,27.17402649,29.81774712,1100.271729,1176.361084,249.7750702,650,923,1584,952,1613,936.9753846,1597.653846,180.2544156,397
12,1403.509399,1438.588257,259.47995,932.960144,972.5411987,219.0338287,1355,1099,1645,1140,1688,1119.121771,1666.712915,180.2544156,342
12,1599.099487,1628.360229,224.0273743,893.1539917,917.0507813,207.693924,915,646,322,683,354,663.210929,338.1169399,180.2544156,398
12,798.3734131,817.3890991,154.0666199,892.2240601,890.0301514,144.5769653,1252,417,722,452,766,433.5111821,743.0335463,180.2544156,344
12,247.8589935,256.4447632,43.62691116,779.9812012,781.7788086,88.51564789,402,1482,1146,1503,1172,1491.942786,1157.800995,180.2544156,406
12,1074.198975,1053.267822,258.9465637,717.2493286,703.9412231,119.786644,2388,0,1018,50,1076,22.8781407,1046.36474,180.2544156,333
12,850.9797974,860.4693604,69.24022675,556.1605225,554.7664795,40.64572525,706,382,696,414,723,398.3300283,708.776204,180.2544156,407
12,640.6739502,655.817749,101.6972809,838.6159058,893.8222656,274.6287842,1062,190,2346,225,2384,206.6902072,2364.570621,180.2544156,408
12,458.0588684,457.3067932,110.0204697,597.7689819,607.4053345,126.1527557,960,1610,355,1646,389,1628.005208,371.5364583,180.2544156,409
12,437.1447449,452.2772827,96.50622559,1414.772705,1450.332642,324.6062927,813,791,1866,823,1899,806.3271833,1882.02952,180.2544156,410
12,995.3994751,1034.511108,199.2052155,1499.257568,1590.670044,403.368988,919,827,2011,860,2046,842.9651795,2027.73667,180.2544156,411
12,1511.333618,1566.262329,231.7769012,902.7172852,908.1708984,134.5925446,736,1785,1667,1815,1699,1799.335598,1682.8125,180.2544156,412
12,500.1181641,512.3088379,141.9493561,827.9692383,836.4067993,205.9097595,739,1464,1280,1494,1311,1478.581867,1295.300406,180.2544156,413
12,1018.575684,998.2862549,264.6870728,952.6170654,946.980835,218.4976654,2417,1922,1077,1980,1130,1950.335954,1103.060405,180.2544156,153
12,698.2323608,685.0873413,155.0535889,1222.320801,1214.573608,251.8125153,2654,1484,1231,1544,1288,1513.956292,1259.076865,180.2544156,311
12,94.46054077,93.14785767,41.44382095,402.8336792,312.2794189,252.3406067,3865,695,2217,767,2285,730.6457956,2250.209832,180.2544156,334
12,1531.427856,1526.799683,313.8125,1570.990112,1617.712402,417.5916443,1462,1813,1631,1856,1675,1833.469904,1652.422025,180.2544156,35
12,481.8338623,477.4355469,56.37820435,1633.522339,1618.941772,228.2453003,3157,749,400,807,468,777.9543871,433.7947418,180.2544156,335
12,1696.306274,1693.980469,314.5240173,1029.241699,1023.033997,201.4089508,1865,1043,2156,1089,2207,1065.503485,2181.491153,180.2544156,336
12,119.2606354,119.7251282,36.57715988,737.7202148,737.2686157,127.8957901,1181,1047,2435,1085,2474,1065.662151,2454.214225,180.2544156,386
12,752.2098389,756.5805664,159.8364716,2210.553711,2092.214844,427.8857727,2932,809,1896,872,1956,839.9392906,1925.18281,180.2544156,281
12,1338.040039,1337.664185,272.5133667,2263.810303,2236.265869,440.4375,2673,853,1953,908,2016,880.0082305,1983.891508,180.2544156,284
12,1257.832397,1247.640381,284.5890503,1910.30188,1925.188232,438.8471985,2385,1847,1941,1901,1996,1873.314465,1968.284277,180.2544156,130
12,1103.198975,1100.404785,203.0549927,1075.028564,1089.074219,247.4594421,2140,1909,1731,1962,1784,1934.265421,1756.781776,180.2544156,71
12,149.9433899,149.4988251,51.07220078,813.3691406,822.197937,208.5287323,2890,961,137,1027,192,993.3480969,163.5972318,180.2544156,289
12,1480.657959,1510.901123,390.9201965,1182.689331,1218.109619,352.1750183,2003,1028,1563,1073,1619,1049.800799,1589.817773,180.2544156,59
12,294.5547791,290.9752197,84.18378448,1385.655518,1412.551758,217.9011383,3440,680,451,749,516,714.1023256,483.0034884,180.2544156,151
12,773.1035156,772.7687988,148.9685669,1243.547974,1238.884644,255.5293121,2063,1870,1049,1920,1102,1894.259331,1075.342705,180.2544156,152
12,523.4810181,532.9000244,84.80304718,1821.195435,1854.201172,421.6845703,651,870,1179,901,1205,885.0368664,1191.410138,180.2544156,22
12,1211.899048,1180.033447,288.0719604,1241.203735,1234.819702,293.3082581,2471,1889,1862,1939,1923,1912.558478,1891.594901,180.2544156,154
12,296.4358826,295.2124634,70.18813324,854.6422119,863.2113647,275.4265747,1228,32,2297,72,2337,51.53827362,2316.654723,180.2544156,155
12,792.4503784,802.8342285,128.7190857,1084.504761,1136.226563,281.9629822,766,65,1638,96,1669,80.04699739,1652.488251,180.2544156,414
13,179.5415192,175.4118042,47.73121262,502.5406189,521.8283691,139.3291779,1297,129,989,170,1030,148.6422513,1009.194295,195.2601828,100
13,538.4977417,553.8529053,106.4764938,495.4792175,509.1555481,143.5779877,740,137,1235,168,1265,152.2689189,1249.724324,195.2601828,213
13,2319.430908,2316.655273,397.855835,1539.650635,1538.41394,164.1263885,1746,1165,1870,1210,1920,1187.400344,1893.942153,195.2601828,205
13,888.5998535,907.5112915,151.5582733,894.3122559,921.2838135,160.1598969,1104,1614,349,1652,386,1632.346014,367.0606884,195.2601828,409
13,109.6465454,105.7550354,36.36001587,885.3220825,899.4118652,247.7781982,881,818,1645,852,1679,834.1748014,1661.625426,195.2601828,204
13,1888.955444,1889.194214,388.4258118,790.9881592,808.940979,193.6782379,3499,384,1667,449,1738,415.7307802,1702.505573,195.2601828,201
13,1029.415161,1058.849487,228.7786865,843.5623779,873.4591064,208.1532593,3143,522,1425,585,1488,552.543748,1456.043271,195.2601828,174
13,2167.980225,2131.830566,484.5065308,1782.744141,1761.698853,361.0698853,2689,553,1589,610,1649,580.6385273,1618.943845,195.2601828,202
13,90.56322479,90.70870972,47.56667709,709.0101929,752.7184448,255.9714203,2250,764,1599,815,1657,789.4542222,1628.508889,195.2601828,203
13,1266.889771,1287.78418,181.0830841,738.3250122,769.52771,152.338028,516,674,1315,699,1340,685.9825581,1327.581395,195.2601828,415
13,1009.049072,1040.062744,131.4721985,736.5376587,734.1643066,97.06600952,810,415,664,447,695,430.3061728,679.2283951,195.2601828,23
13,1892.070068,1907.778442,268.8366699,1539.856079,1520.044556,201.926712,614,689,2463,717,2492,702.9674267,2476.739414,195.2601828,416
13,612.5561523,614.1854248,61.37916183,1280.50769,1287.868896,172.6994781,1109,790,356,828,395,808.0955816,374.6402164,195.2601828,361
13,1628.300171,1639.027832,108.6940689,1212.660889,1227.981323,142.6536407,762,690,340,719,372,704.5748031,355.4540682,195.2601828,25
13,628.3328247,627.0109863,85.92562103,2140.650391,2162.673096,156.9423676,860,336,1969,374,2000,353.6453488,1984.639535,195.2601828,417
13,1263.27356,1264.180298,101.7264862,2623.641357,2622.258057,555.0175781,965,641,2521,676,2557,658.6911917,2538.581347,195.2601828,364
13,1212.267456,1241.532227,257.6602173,1148.990479,1136.8125,194.0319824,1627,1564,370,1610,413,1586.49539,390.750461,195.2601828,374
13,1048.542358,1061.811035,170.7690735,975.9146118,996.1287231,183.6616669,1127,858,1324,896,1362,876.282165,1343.227152,195.2601828,387
13,1022.981506,1006.039185,240.0733795,3078.90625,3011.611572,792.9488525,2014,1441,1636,1495,1684,1467.339126,1659.222443,195.2601828,206
13,1279.681519,1294.120239,268.7129517,1121.601074,1142.818359,181.7973022,1459,1402,1600,1444,1645,1422.485264,1622.142563,195.2601828,388
13,622.9653931,646.2466431,136.792923,2120.35083,2182.566895,649.6947632,1791,760,1909,805,1960,782.4087102,1934.201563,195.2601828,337
13,1424.527344,1491.991699,311.2357178,2103.835938,2144.654297,691.5248413,1354,429,1577,470,1620,448.0952733,1598.1226,195.2601828,362
13,791.6481323,790.0379639,153.6661377,1229.767578,1222.611816,269.3000183,1936,1468,1173,1516,1227,1491.667872,1200.491219,195.2601828,207
13,151.568634,150.277359,47.32276917,766.5600586,769.5420532,129.3708954,438,2048,1308,2072,1332,2059.408676,1319.664384,195.2601828,418
13,1063.266357,1048.559082,229.1546173,899.5712891,891.5526123,212.6523438,2018,591,1327,642,1378,615.5629336,1352.066898,195.2601828,3
13,1252.580444,1274.976074,243.0063782,734.8255005,746.0222168,173.3321838,983,698,1321,736,1354,716.3947101,1336.346897,195.2601828,401
13,1074.099121,1067.723877,214.1782379,964.1835327,965.2401123,210.9141235,3528,1488,323,1556,390,1521.267007,355.4509637,195.2601828,312
13,954.5391846,958.0350342,174.4486694,1227.209351,1203.13147,226.5904541,2386,2042,1098,2096,1154,2068.069153,1125.689858,195.2601828,208
13,711.130249,708.418335,133.1903839,1144.022583,1114.629883,233.4545441,1658,1525,1184,1568,1233,1546,1207.648372,195.2601828,345
13,976.8877563,989.1559448,217.1463928,2745.513428,2715.625488,482.6795044,1052,1572,2497,1608,2534,1589.478137,2515.003802,195.2601828,419
13,2082.729736,2094.716797,289.5458984,1784.796143,1792.711182,201.9563446,2343,630,2456,686,2513,656.9795134,2483.50064,195.2601828,209
13,73.57886505,74.15748596,35.94054413,568.4406128,593.0599365,140.0975037,464,656,2324,680,2349,667.8017241,2335.732759,195.2601828,4
13,2004.783691,1999.564697,442.2850342,1277.989258,1278.782227,325.5842896,1440,608,2410,650,2454,628.4423611,2431.441667,195.2601828,365
13,299.9211426,285.109314,93.3719635,856.4824219,876.1078491,185.0466461,1104,917,338,954,377,934.7690217,357.6530797,195.2601828,210
13,553.583252,557.5,105.6982117,2922.460205,2872.328613,649.765564,2184,1289,1569,1338,1627,1312.644231,1597.562271,195.2601828,211
13,368.5488892,362.2702026,79.83494568,2170.323486,2215.678711,654.755188,1243,1238,1587,1280,1625,1257.893805,1605.567981,195.2601828,389
13,1295.050049,1375.322144,294.8634949,620.7721558,660.6279297,163.8610687,1918,1105,1706,1154,1756,1129.276851,1730.308133,195.2601828,390
13,347.9115601,363.4957886,83.93795013,1289.873901,1323.903198,208.6844635,2745,343,1898,397,1962,370.2641166,1929.110383,195.2601828,212
13,280.2173157,283.1435852,58.24133682,2120.663818,2149.049561,422.7319946,1877,879,1532,923,1586,900.0319659,1558.685136,195.2601828,234
13,767.3932495,763.619873,92.21820831,1738.109131,1726.569214,298.7351685,2583,785,1249,839,1310,811.3859853,1279.138986,195.2601828,235
13,1271.689697,1288.544922,185.0980988,1135.503784,1156.205933,250.9338989,1131,706,1221,744,1260,724.4783378,1239.82405,195.2601828,375
13,690.4981079,711.4447021,144.0252686,702.4623413,732.5040283,163.690567,3295,100,393,167,457,133.0661608,424.4394537,195.2601828,238
13,124.8675995,123.723175,48.53615189,1072.782959,1066.464111,280.1207581,1898,2108,1335,2155,1386,2130.633825,1360.509484,195.2601828,175
13,1461.702026,1452.334961,303.3045044,815.2183838,828.0745239,196.3716278,1100,1716,2155,1754,2192,1734.722727,2172.681818,195.2601828,402
13,1410.777466,1375.080566,358.3189087,943.947876,934.1427612,240.2523346,2494,1923,1077,1979,1133,1950.491179,1105.020449,195.2601828,153
13,1366.785034,1311.839844,350.6205139,1089.19165,1057.45459,266.7861328,1961,1397,1481,1449,1528,1423.081081,1504.370729,195.2601828,341
