smoothed_values,growth_rate,fitted_linear_curve,cycles,time_hours,column,strain,source_file
-2.494607086308516,0.03641155720207934,-4.303712200393445,0,0.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.488538493441503,0.036411557202078004,-4.249365065894914,1,0.16666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.48246990057449,0.036411557202078004,-4.195017931396382,2,0.3333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.476401307707477,0.03641155720207934,-4.14067079689785,3,0.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4703327148404637,0.036411557202078004,-4.086323662399319,4,0.6666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.464264121973451,0.036411557202078004,-4.031976527900787,5,0.8333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4581955291064377,0.03641155720207934,-3.9776293934022555,6,1.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4521269362394245,0.036411557202078004,-3.9232822589037237,7,1.1666666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4460583433724117,0.036411557202078004,-3.8689351244051924,8,1.3333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4399897505053985,0.036411557202078004,-3.814587989906661,9,1.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4339211576383857,0.03641155720208067,-3.7602408554081292,10,1.6666666666666665,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4278525647713716,0.032794687314504856,-3.7058937209095975,11,1.8333333333333335,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4229895952002174,0.034245743567595355,-3.651546586411066,12,2.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4164373169155065,0.03987497565591536,-3.5971994519125348,13,2.1666666666666665,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4096979366482456,0.043483660255451806,-3.542852317414003,14,2.3333333333333335,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.4019427634970225,0.04615884584387997,-3.488505182915471,15,2.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3943116547002856,0.04821802392598773,-3.43415804841694,16,2.6666666666666665,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3858700888550266,0.05335809555786586,-3.3798109139184085,17,2.8333333333333335,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3765256228476637,0.05592005309547732,-3.3254637794198767,18,3.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.367230071156534,0.05972564418080628,-3.271116644921345,19,3.1666666666666665,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.356617074787395,0.06629354237371166,-3.2167695104228136,20,3.3333333333333335,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3451322236986303,0.06649147594015403,-3.162422375924282,21,3.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3344532494740102,0.06676752849315992,-3.1080752414257504,22,3.6666666666666665,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.322876380867577,0.07523585067075444,-3.0537281069272186,23,3.8333333333333335,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.3093746325837587,0.08418101105504894,-2.9993809724286873,24,4.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.2948160438492273,0.08798150979970343,-2.945033837930156,25,4.166666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.2800474626505243,0.0916102495965001,-2.890686703431624,26,4.333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.2642792939837273,0.09460901200078453,-2.8363395689330924,27,4.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.2485111253169294,0.09899788601620774,-2.781992434434561,28,4.666666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.2312799986449914,0.10855782498996369,-2.7276452999360297,29,4.833333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.212325183653608,0.11409561533840229,-2.673298165437498,30,5.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.193248126865524,0.11372880560641496,-2.618951030938966,31,5.166666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.174415581784803,0.1222962668265768,-2.5646038964404347,32,5.333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.1524827045899984,0.13679448631863744,-2.5102567619419034,33,5.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.1288174196785907,0.14949116803488227,-2.4559096274433716,34,5.666666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.1026523152450376,0.16089261486935058,-2.40156249294484,35,5.833333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.075186548055474,0.16699454431826588,-2.3472153584463085,36,6.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.046987467138949,0.16872449973478032,-2.292868223947777,37,6.166666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-2.0189450481438804,0.17229159387324033,-2.2385210894492453,38,6.333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.9895569358478689,0.18389944668110636,-2.1841739549507135,39,6.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.9576452325835116,0.19332732167258837,-2.129826820452182,40,6.666666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.9251144952903394,0.2032976594927549,-2.075479685953651,41,6.833333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.8898793460859267,0.21431963137989873,-2.021132551455119,42,7.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.8536746181637065,0.21946361408831216,-1.9667854169565873,43,7.166666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.8167248080564893,0.22407122495639742,-1.912438282458056,44,7.333333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.7789842098449073,0.23307632946751156,-1.8580911479595246,45,7.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.7390326982339854,0.2439325984170242,-1.8037440134609928,46,7.666666666666667,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.6976733437058993,0.2526074547021031,-1.749396878962461,47,7.833333333333333,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.6548302133332844,0.26095078412598305,-1.6950497444639296,48,8.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.6106897489972383,0.2634190717303726,-1.6407026099653983,49,8.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.5670238560898269,0.2726312022474058,-1.5863554754668665,50,8.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.5198126815814363,0.28493077856883753,-1.5320083409683347,51,8.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.4720469299002144,0.2915683626563037,-1.4776612064698034,52,8.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.4226232273626684,0.30054744131329936,-1.423314071971272,53,8.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.371864449462448,0.3122653123482466,-1.3689669374727402,54,9.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.318534789913253,0.3201988552325712,-1.3146198029742084,55,9.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.2651314977182575,0.32164356570805563,-1.260272668475677,56,9.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.2113202680105677,0.32304292638271415,-1.2059255339771457,57,9.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.1574505222573528,0.32485901553567187,-1.151578399478614,58,9.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.103033929498677,0.32898068771986533,-1.0972312649800822,59,9.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-1.0477902930173977,0.3331851301182237,-1.0428841304815508,60,10.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.9919722194592692,0.33499922069307375,-0.9885369959830195,61,10.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.9361238861197064,0.33682124382050393,-0.9341898614844877,62,10.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.8796984715191012,0.3370965049662128,-0.8798427269859559,63,10.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.8237583844643022,0.3330397741165779,-0.8254955924874245,64,10.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.7686852134802419,0.33044040973887434,-0.7711484579888932,65,10.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.7136115812180107,0.3309508697285214,-0.7168013234903614,66,11.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.6583682569040681,0.33364381917406283,-0.6624541889918296,67,11.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.6023969748266564,0.3324392558518785,-0.6081070544932983,68,11.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.5475551716201086,0.3269189783156002,-0.5537599199947669,69,11.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.4934239820547897,0.3200456389247688,-0.49941278549623513,70,11.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.440873291978519,0.3138385535858124,-0.44506565099770334,71,11.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.3888111308595189,0.31277146174059356,-0.390718516499172,72,12.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.3366161380649878,0.30545441564600717,-0.33637138200064065,73,12.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.28699299231084985,0.29713275166998065,-0.2820242475021093,74,12.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.23757188750832758,0.288921409563898,-0.22767711300357707,75,12.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.19068585578955052,0.278428433263198,-0.17332997850504572,76,12.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.14476240975392826,0.26961141314535503,-0.11898284400651438,77,12.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.10081538474109884,0.2586417688062397,-0.06463570950798214,78,13.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.05854848681851503,0.24888379900201216,-0.010288575009450796,79,13.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
-0.017854118407094787,0.2376636005965566,0.04405855948908055,80,13.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.020672713380337177,0.2256121451387495,0.0984056939876119,81,13.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.05734992997248838,0.214170104954368,0.15275282848614324,82,13.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.09206274836512651,0.2039602621511279,0.20709996298467548,83,13.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.12533668402286435,0.19271685595547083,0.2614470974832068,84,14.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.15630170035028346,0.17926172738496063,0.31579423198173817,85,14.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.18509059315118456,0.1648710818930815,0.3701413664802704,86,14.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.2112587276479773,0.15158542492143923,0.42448850097880175,87,14.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.23561906812499764,0.14007818354435744,0.4788356354773331,88,14.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.25795145549609644,0.12768046812934533,0.5331827699758644,89,14.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.27817922416811275,0.11671108590375096,0.5875299044743958,90,15.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.29685515079734676,0.10537856380075272,0.641877038972928,91,15.166666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.313305412101697,0.09447076559675688,0.6962241734714594,92,15.333333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3283454059962657,0.08371787916641299,0.7505713079699907,93,15.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.34121137182383465,0.07349815940933685,0.804918442468523,94,15.666666666666666,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.35284479246604467,0.06504092848926474,0.8592655769670543,95,15.833333333333334,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.36289168132025623,0.056008457276223333,0.9136127114655856,96,16.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3715142782247858,0.04816150467927677,0.967959845964117,97,16.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3789455162133485,0.040613171676773474,1.0223069804626483,98,16.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3850520021170436,0.035016735095894536,1.0766541149611806,99,16.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.39061776124531333,0.030909527602433096,1.131001249459712,100,16.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3953551779845213,0.02230972235815276,1.1853483839582433,101,16.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.3980543353646976,0.015313526733275129,1.2396955184567755,102,17.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.400459686895613,0.01248105258450688,1.2940426529553068,103,17.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4022146862261999,0.009056086997658419,1.3483897874538382,104,17.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.40347838256149915,0.006067954035295642,1.4027369219523695,105,17.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4042373375712984,0.004655943765606019,1.4570840564509009,106,17.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.40503036381670116,0.00619019343174837,1.5114311909494331,107,17.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4063007353818812,0.0041133970616744064,1.5657783254479645,108,18.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4064014961705926,0.004335998584871548,1.6201254599464958,109,18.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.40774606824350507,0.0076631394269507935,1.674472594445028,110,18.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4089558759795762,0.009277952966562586,1.7288197289435594,111,18.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41083871923235926,0.009368075995671743,1.7831668634420907,112,18.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41207856797813347,0.007637835661274683,1.837513997940622,113,18.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41338466445278416,0.005525665953911074,1.8918611324391534,114,19.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41392045662943716,0.005252840347464982,1.9462082669376857,115,19.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4151356112352725,0.00898589710115294,2.000555401436217,116,19.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4169157556631548,0.009594819141084565,2.0549025359347484,117,19.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41833388428230067,0.00721552635255468,2.1092496704332806,118,19.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.41932093111400637,0.008751568717550062,2.163596804931812,119,19.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42125107385481736,0.008697649593792878,2.2179439394303433,120,20.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42222014764527066,0.00888759741082884,2.2722910739288746,121,20.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42421360632509364,0.006535873086746413,2.326638208427406,122,20.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42439877200751946,0.0031710298739295872,2.380985342925938,123,20.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42527061628307017,0.008675473978541293,2.4353324774244696,124,20.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.42729059666703323,0.010532428996928134,2.489679611923001,125,20.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4287814259487129,0.008022825722741378,2.544026746421533,126,21.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.429964871907947,0.00589137413790658,2.5983738809200645,127,21.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4307452173280151,0.00715593225782335,2.652721015418596,128,21.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4323501826605548,0.00811614717681175,2.707068149917127,129,21.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.43345059972028566,0.006004659507511834,2.7614152844156585,130,21.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4343517358297254,0.008812402553297405,2.8157624189141908,131,21.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.43638806723805146,0.00835317991382184,2.870109553412722,132,22.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4371361291343327,0.004776160035630528,2.9244566879112535,133,22.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.43798012058326163,0.0044172055648109,2.9788038224097857,134,22.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.43860853098926966,0.003158189752938634,3.033150956908317,135,22.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.43903285050090785,0.0013153694546859662,3.0874980914068484,136,22.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.439046987474165,0.0021410621190632306,3.1418452259053797,137,22.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4397465378739289,0.004404323654779052,3.196192360403911,138,23.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44051509535909134,0.002263467380662243,3.2505394949024433,139,23.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44050102700081634,0.0020548623244183717,3.3048866294009747,140,23.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4412000494672308,0.004076261073883203,3.359233763899506,141,23.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44185978069211074,0.0009683927547356475,3.4135808983980382,142,23.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4415228470521427,0.0004606787927966538,3.4679280328965696,143,23.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4420133402897096,0.0007597490735881673,3.522275167395101,144,24.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44177609674333873,0.0034014186313769956,3.5766223018936323,145,24.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4431471465001686,0.004238386709404185,3.6309694363921636,146,24.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4431888923131401,-0.0007055601635393427,3.685316570890696,147,24.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44291195977898884,8.717330656227151e-05,3.7396637053892263,148,24.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4432179500819942,0.0035083688324436535,3.7940108398877594,149,24.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44408141605647006,0.0036407722790827157,3.848357974386291,150,25.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44443154084168845,0.0020920248573746414,3.902705108884822,151,25.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44477875767559494,0.0008325198130051947,3.9570522433833535,152,25.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4447090474460235,0.0026440501208331857,4.011399377881885,153,25.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44566010771587267,0.0033051524725867254,4.065746512380416,154,25.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44581076493688576,0.002492985476872045,4.1200936468789475,155,25.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44649110287483,0.0040317899990687245,4.174440781377481,156,26.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.44715469493657534,0.0034384578897638796,4.228787915876012,157,26.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4476372555047513,0.004700380002796378,4.283135050374543,158,26.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4487214882708408,0.008203616061673191,4.337482184873075,159,26.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4503717941919757,0.009337448730215303,4.391829319371606,160,26.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45183397118091256,0.006406898323525867,4.446176453870137,161,26.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4525074269664843,0.006338144602346052,4.500523588368669,162,27.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45394668604836125,0.005312518254552034,4.5548707228672,163,27.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45427826638466834,0.0033554285949057294,4.609217857365731,164,27.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45506516224666316,0.006930526343221277,4.6635649918642645,165,27.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45658844183240876,0.007463914623588197,4.717912126362796,166,27.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4575531337878592,0.006700245069369393,4.772259260861327,167,27.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4588218568555319,0.004342175069974752,4.826606395359859,168,28.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4590005254778508,0.0006194307387537568,4.88095352985839,169,28.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4590283337684498,0.0028868087665407938,4.935300664356921,170,28.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.45996279506669774,0.003838750361535803,4.989647798855453,171,28.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4603079172222951,0.0013246247758219587,5.043994933353986,172,28.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4604043366586384,0.003920704776956163,5.098342067852517,173,28.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4616148188146138,0.006260772063002573,5.152689202351048,174,29.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46249126067963925,0.00540419780700524,5.20703633684958,175,29.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46341621808361555,0.0025702043798702112,5.261383471348111,176,29.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4633479954729293,0.0031161113949070285,5.3157306058466425,177,29.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4644549218819179,0.004636652002314501,5.370077740345174,178,29.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4648935461403675,0.0019318102457859254,5.424424874843705,179,29.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4650988586305132,0.0009035556302174896,5.4787720093422365,180,30.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46519473135044,0.002977930923275085,5.53311914384077,181,30.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4660915022716049,0.002199494563989046,5.587466278339301,182,30.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.465927896205103,0.0004506577222912478,5.641813412837832,183,30.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46624172151236865,0.002325196420946418,5.696160547336364,184,30.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4667029616787518,0.003931434825402758,5.750507681834895,185,30.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4675521997875029,0.0030422543788092282,5.804854816333426,186,31.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4677170464716882,0.004017282828278401,5.859201950831958,187,31.166666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4688912940635957,0.005387286644841449,5.913549085330491,188,31.333333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46951280868663536,0.0030854711855836103,5.967896219829022,189,31.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.46991978445879024,0.001098549090810086,6.0222433543275535,190,31.666666666666668,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4698789917169054,0.002121277734155713,6.076590488826085,191,31.833333333333332,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.47062687703684214,0.005984125042454325,6.130937623324616,192,32.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.47187370006439017,0.004066352531635342,6.185284757823148,193,32.166666666666664,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4719823278807206,0.003986594696593737,6.239631892321679,194,32.333333333333336,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.47320256496325475,0.007042467733649416,6.29397902682021,195,32.5,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4743298171252704,0.0032188656967111484,6.348326161318742,196,32.666666666666664,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4742755201954918,-0.0010607557919737887,6.402673295817275,197,32.833333333333336,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.47397623186127913,-0.00040704680313247144,6.457020430315806,198,33.0,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.47413983792778097,0.0031669132029196745,6.511367564814337,199,33.166666666666664,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
0.4750318695955857,0.0020749196453994645,6.565714699312869,200,33.333333333333336,GLUGLU_log_sample1,YET784,YET784_DATA_1312.xlsx
